Song of Scheherazade,1947,181,6,tt0039852
Song of the Thin Man,1947,4575,7,tt0039853
Stallion Road,1947,222,5,tt0039865
Suddenly It's Spring,1947,198,6,tt0039873
T-Men,1947,3279,7,tt0039881
That Hagen Girl,1947,617,6,tt0039892
That Way with Women,1947,179,6,tt0039893
They Won't Believe Me,1947,2110,7,tt0039896
This Time for Keeps,1947,332,5,tt0039898
Trail Street,1947,612,6,tt0039908
The Two Mrs. Carrolls,1947,3667,6,tt0039926
Tycoon,1947,1350,6,tt0039927
Unconquered,1947,2167,7,tt0039931
Undercover Maisie,1947,227,6,tt0039935
The Unfaithful,1947,1063,6,tt0039937
The Unfinished Dance,1947,380,6,tt0039938
The Unsuspected,1947,2614,7,tt0039941
The Upturned Glass,1947,770,7,tt0039947
Variety Girl,1947,344,6,tt0039951
The Voice of the Turtle,1947,614,6,tt0039969
The Web,1947,798,7,tt0039973
Welcome Stranger,1947,248,6,tt0039975
Where There's Life,1947,338,6,tt0039982
Wild Harvest,1947,116,6,tt0039994
The Woman in the Hall,1947,112,6,tt0039999
The Woman on the Beach,1947,1983,6,tt0040000
A Woman's Vengeance,1948,387,6,tt0040002
3 Godfathers,1948,8532,7,tt0040064
Abbott and Costello Meet Frankenstein,1948,14935,7,tt0040068
The Accused,1949,765,6,tt0040071
An Act of Murder,1948,604,7,tt0040072
Adventures of Don Juan,1948,2802,7,tt0040076
Albuquerque,1948,619,6,tt0040082
All My Sons,1948,1690,7,tt0040087
Always Together,1947,189,5,tt0040089
L'amore,1948,1454,6,tt0040092
Anna Karenina,1948,2471,6,tt0040098
Another Part of the Forest,1948,454,7,tt0040102
Apartment for Peggy,1948,897,7,tt0040104
April Showers,1948,280,6,tt0040107
Arch of Triumph,1948,1387,6,tt0040109
The Argyle Secrets,1948,129,6,tt0040112
B.F.'s Daughter,1948,651,6,tt0040141
The Babe Ruth Story,1948,977,5,tt0040142
Behind Locked Doors,1948,800,6,tt0040153
Belle Starr's Daughter,1948,130,5,tt0040154
Berlin Express,1948,2931,6,tt0040155
Beyond Glory,1948,213,6,tt0040158
Big City,1948,220,6,tt0040159
The Big Clock,1948,7875,7,tt0040160
The Black Arrow,1948,288,6,tt0040166
Black Bart,1948,353,6,tt0040167
Blondie's Secret,1948,144,6,tt0040174
Blood on the Moon,1948,2446,6,tt0040175
Bodyguard,1948,882,6,tt0040178
Bonnie Prince Charlie,1948,241,5,tt0040183
The Boy with Green Hair,1948,2659,6,tt0040185
Brass Monkey,1948,127,5,tt0040186
The Bride Goes Wild,1948,363,6,tt0040187
Call Northside 777,1948,8122,7,tt0040202
Canon City,1948,343,6,tt0040210
Casbah,1948,423,6,tt0040214
Caught,1949,3247,7,tt0040221
Chicken Every Sunday,1949,232,6,tt0040229
Command Decision,1948,1888,7,tt0040242
Coroner Creek,1948,730,6,tt0040245
Corridor of Mirrors,1948,427,6,tt0040246
Cry of the City,1948,2509,7,tt0040257
Dangerous Years,1947,162,5,tt0040267
The Dark Past,1948,1260,6,tt0040270
A Date with Judy,1948,1091,6,tt0040271
Daughter of Darkness,1948,245,6,tt0040273
Deep Waters,1948,218,6,tt0040281
Dream Girl,1948,132,5,tt0040302
The Dude Goes West,1948,206,6,tt0040305
Easter Parade,1948,8848,7,tt0040308
The Emperor Waltz,1948,1480,6,tt0040317
Enchantment,1948,1029,7,tt0040321
Escape,1948,297,6,tt0040325
Sin of Esther Waters,1948,189,6,tt0040328
Every Girl Should Be Married,1948,2136,6,tt0040331
Quartet,1948,855,7,tt0040335
Family Honeymoon,1948,187,6,tt0040342
"Feudin', Fussin' and A-Fightin'",1948,132,6,tt0040349
Fighter Squadron,1948,687,6,tt0040353
Fighting Father Dunne,1948,198,6,tt0040355
Forbidden,1949,173,6,tt0040365
Force of Evil,1948,5984,7,tt0040366
A Foreign Affair,1948,6946,7,tt0040367
Fort Apache,1948,16577,7,tt0040369
Four Faces West,1948,760,7,tt0040370
Fury at Furnace Creek,1948,350,6,tt0040380
Good Sam,1948,705,6,tt0040395
Green Grass of Wyoming,1948,331,6,tt0040402
The Outsider,1948,356,6,tt0040407
Hamlet,1948,15476,7,tt0040416
He Walked by Night,1948,5194,7,tt0040427
Here Come the Huggetts,1948,267,6,tt0040431
Hills of Home,1948,582,6,tt0040438
Holiday Camp,1947,426,6,tt0040443
Hollow Triumph,1948,2359,6,tt0040444
Homecoming,1948,851,6,tt0040446
House of Darkness,1948,125,5,tt0040452
I Love Trouble,1948,408,6,tt0040457
I Remember Mama,1948,5018,7,tt0040458
If You Knew Susie,1948,172,6,tt0040464
An Innocent Affair,1948,241,6,tt0040473
The Iron Curtain,1948,803,6,tt0040478
It's Not Cricket,1949,134,6,tt0040482
Joan of Arc,1948,2921,6,tt0040491
Johnny Belinda,1948,4278,7,tt0040495
Julia Misbehaves,1948,872,6,tt0040498
June Bride,1948,1630,7,tt0040499
Jungle Goddess,1948,634,2,tt0040500
Jungle Jim,1948,723,6,tt0040501
Key Largo,1948,37266,7,tt0040506
Kidnapped,1948,222,6,tt0040507
Kiss the Blood Off My Hands,1948,1085,6,tt0040512
The Kissing Bandit,1948,507,5,tt0040513
Bicycle Thieves,1948,148571,8,tt0040522
The Lady from Shanghai,1947,27419,7,tt0040525
Let's Live a Little,1948,200,5,tt0040535
Letter from an Unknown Woman,1948,11159,8,tt0040536
Locura de amor,1948,134,6,tt0040544
Dulcimer Street,1948,355,7,tt0040548
The Loves of Carmen,1948,997,6,tt0040552
The Luck of the Irish,1948,861,6,tt0040553
Lulu Belle,1948,120,6,tt0040555
Luxury Liner,1948,413,6,tt0040556
Macbeth,1948,6444,7,tt0040558
Man on the Run,1949,226,6,tt0040566
The Mating of Millie,1948,472,7,tt0040577
Melody Time,1948,5222,6,tt0040580
The Miracle of the Bells,1948,915,6,tt0040594
Miranda,1948,915,6,tt0040597
Miss Tatlock's Millions,1948,267,6,tt0040599
Moonrise,1948,2219,7,tt0040607
Mr. Blandings Builds His Dream House,1948,10467,7,tt0040613
Mr. Peabody and the Mermaid,1948,1098,6,tt0040614
Music in Darkness,1948,1175,6,tt0040622
My Brother Jonathan,1948,135,7,tt0040623
My Brother's Keeper,1948,236,6,tt0040624
My Dear Secretary,1948,930,5,tt0040626
The Naked City,1948,12306,7,tt0040636
Night Has a Thousand Eyes,1948,1081,7,tt0040643
No Minor Vices,1948,195,5,tt0040646
The Silk Noose,1948,295,6,tt0040651
The Noose Hangs High,1948,1007,6,tt0040652
Oliver Twist,1948,11494,7,tt0040662
On Our Merry Way,1948,584,5,tt0040664
On an Island with You,1948,789,6,tt0040665
Maniacs on Wheels,1949,209,6,tt0040666
One Sunday Afternoon,1948,212,5,tt0040668
One Touch of Venus,1948,1194,6,tt0040669
The Paleface,1948,3817,6,tt0040679
Penny and the Pownall Case,1948,146,5,tt0040687
The Pirate,1948,4436,7,tt0040694
Pitfall,1948,3154,7,tt0040695
The Plunderers,1948,137,6,tt0040696
Lost Daughter,1949,127,6,tt0040703
Portrait of Jennie,1948,6278,7,tt0040705
Race Street,1948,580,6,tt0040719
Rachel and the Stranger,1948,2011,7,tt0040720
Raw Deal,1948,4261,7,tt0040723
Red River,1948,28505,7,tt0040724
The Red Shoes,1948,31406,8,tt0040725
The Return of October,1948,176,6,tt0040730
Return of the Bad Men,1948,707,6,tt0040732
Bitter Rice,1949,3736,7,tt0040737
River Lady,1948,170,6,tt0040738
Road House,1948,2377,7,tt0040740
Rogues' Regiment,1948,120,6,tt0040744
Romance on the High Seas,1948,2020,7,tt0040745
Rope,1948,131224,8,tt0040746
Ruthless,1948,1048,6,tt0040751
Saigon,1947,247,6,tt0040753
Saraband,1948,413,6,tt0040758
The Saxon Charm,1948,182,6,tt0040759
Scott of the Antarctic,1948,1665,7,tt0040761
Scudda Hoo! Scudda Hay!,1948,287,6,tt0040762
The Search,1948,3851,7,tt0040765
Secret Beyond the Door...,1947,4505,6,tt0040766
Without Pity,1948,288,6,tt0040773
Silver River,1948,1095,6,tt0040789
Sitting Pretty,1948,2160,7,tt0040795
"Sleep, My Love",1948,1535,6,tt0040798
The Hideout,1948,165,6,tt0040801
Smart Girls Don't Talk,1948,244,6,tt0040802
The Snake Pit,1948,6944,7,tt0040806
Snowbound,1948,219,5,tt0040808
So Evil My Love,1948,582,6,tt0040809
"Sorry, Wrong Number",1948,10019,7,tt0040823
A Southern Yankee,1948,480,6,tt0040825
State of the Union,1948,3518,7,tt0040834
Station West,1948,1110,6,tt0040835
The Strawberry Roan,1948,115,6,tt0040840
The Street with No Name,1948,2708,7,tt0040843
Summer Holiday,1948,508,5,tt0040848
The Sun Comes Up,1949,339,6,tt0040849
The Swordsman,1948,106,5,tt0040855
Tap Roots,1948,321,6,tt0040861
Tenth Avenue Angel,1948,600,6,tt0040865
"Texas, Brooklyn & Heaven",1948,297,6,tt0040868
That Lady in Ermine,1948,662,5,tt0040869
That Wonderful Urge,1948,779,6,tt0040870
They Live by Night,1948,7247,7,tt0040872
Three Daring Daughters,1948,478,6,tt0040875
The Three Musketeers,1948,5729,7,tt0040876
The Time of Your Life,1948,1140,6,tt0040884
To the Ends of the Earth,1948,639,6,tt0040887
The Treasure of the Sierra Madre,1948,115396,8,tt0040897
Two Guys from Texas,1948,292,5,tt0040910
Unfaithfully Yours,1948,4719,7,tt0040919
Up in Central Park,1948,195,6,tt0040925
The Velvet Touch,1948,863,6,tt0040934
Wake of the Red Witch,1948,2432,6,tt0040946
Walk a Crooked Mile,1948,465,6,tt0040947
Wallflower,1948,149,6,tt0040948
The Walls of Jericho,1948,275,7,tt0040949
Whiplash,1948,349,6,tt0040963
Whispering Smith,1948,1091,6,tt0040965
The Winslow Boy,1948,1307,7,tt0040970
Winter Meeting,1948,1101,6,tt0040971
The Woman in White,1948,1300,6,tt0040974
Words and Music,1948,1154,6,tt0040976
Yellow Sky,1948,4499,7,tt0040978
Drunken Angel,1948,10692,7,tt0040979
You Gotta Stay Happy,1948,719,6,tt0040982
You Were Meant for Me,1948,250,6,tt0040983
Abandoned,1949,324,6,tt0041084
"Abbott and Costello Meet the Killer, Boris Karloff",1949,3610,6,tt0041085
Act of Violence,1948,4495,7,tt0041088
Adam and Evalyn,1949,481,6,tt0041089
Adam's Rib,1949,19650,7,tt0041090
Adventure in Baltimore,1949,410,6,tt0041093
The Adventures of Ichabod and Mr. Toad,1949,13529,7,tt0041094
Alias Nick Beal,1949,775,7,tt0041107
All Over the Town,1949,179,6,tt0041111
All the King's Men,1949,13514,7,tt0041113
Always Leave Them Laughing,1949,331,5,tt0041115
Ambush,1950,546,6,tt0041117
And Baby Makes Three,1949,158,5,tt0041122
Anna Lucasta,1949,106,6,tt0041125
Any Number Can Play,1949,783,6,tt0041127
"Arson, Inc.",1949,164,5,tt0041133
Bad Boy,1949,268,6,tt0041144
The Bad Lord Byron,1949,100,5,tt0041145
Bagdad,1949,337,5,tt0041149
Only a Mother,1949,102,6,tt0041155
The Barkleys of Broadway,1949,2780,7,tt0041158
Battleground,1949,6613,7,tt0041163
The Beautiful Blonde from Bashful Bend,1949,744,6,tt0041165
Beyond the Forest,1949,2189,7,tt0041172
The Big Cat,1949,183,5,tt0041175
Big Jack,1949,174,6,tt0041176
The Big Steal,1949,4157,7,tt0041178
The Big Wheel,1949,453,5,tt0041179
Black Hand,1950,745,6,tt0041181
Black Magic,1949,1026,6,tt0041182
The Blue Lagoon,1949,480,6,tt0041190
Border Incident,1949,2223,7,tt0041198
"A Boy, a Girl and a Bike",1949,170,6,tt0041203
Boys in Brown,1949,235,6,tt0041204
The Bribe,1949,1605,6,tt0041207
Bride of Vengeance,1949,109,5,tt0041209
Brimstone,1949,169,6,tt0041210
'C'-Man,1949,226,5,tt0041218
Calamity Jane and Sam Bass,1949,327,6,tt0041220
Canadian Pacific,1949,648,5,tt0041223
Champion,1949,3758,7,tt0041239
Chicago Deadline,1949,271,6,tt0041243
Chinatown at Midnight,1949,111,6,tt0041246
Christopher Columbus,1949,429,6,tt0041247
City Across the River,1949,320,6,tt0041251
The Clay Pigeon,1949,733,6,tt0041252
Colorado Territory,1949,2381,7,tt0041253
"Once More, My Darling",1949,179,6,tt0041255
Come to the Stable,1949,1184,7,tt0041257
A Connecticut Yankee in King Arthur's Court,1948,2186,6,tt0041259
Conspirator,1949,790,6,tt0041260
Criss Cross,1949,7729,7,tt0041268
Dancing in the Dark,1949,160,5,tt0041277
A Dangerous Profession,1949,600,6,tt0041278
Dear Mr. Prohack,1949,149,6,tt0041285
Dear Wife,1949,200,6,tt0041286
Diamond City,1949,114,5,tt0041294
The Doctor and the Girl,1949,398,6,tt0041300
Domenica d'agosto,1950,439,7,tt0041303
The Doolins of Oklahoma,1949,406,6,tt0041308
Down to the Sea in Ships,1949,846,7,tt0041313
"East Side, West Side",1949,1907,6,tt0041327
Easy Living,1949,699,6,tt0041328
"Edward, My Son",1949,1154,6,tt0041329
El Paso,1949,298,5,tt0041332
Massacre Hill,1949,142,6,tt0041340
Everybody Does It,1949,271,6,tt0041341
The Fan,1949,541,6,tt0041346
Father Was a Fullback,1949,401,6,tt0041350
The Fighting Kentuckian,1949,2924,6,tt0041361
Fighting Man of the Plains,1949,435,6,tt0041362
The File on Thelma Jordon,1949,2076,6,tt0041368
Flamingo Road,1949,2422,7,tt0041373
Flaxy Martin,1949,482,6,tt0041374
The Forbidden Street,1949,410,6,tt0041382
The Fountainhead,1949,9537,7,tt0041386
Francis,1950,1149,6,tt0041387
The Gal Who Took the West,1949,228,6,tt0041400
The Girl from Jones Beach,1949,481,6,tt0041415
The Great Dan Patch,1949,201,5,tt0041426
The Great Gatsby,1949,657,6,tt0041428
The Great Lover,1949,418,6,tt0041429
The Great Sinner,1949,1108,6,tt0041430
The Green Promise,1949,438,6,tt0041431
Guilty of Treason,1950,137,5,tt0041437
The Hasty Heart,1949,1274,7,tt0041445
The Heiress,1949,14122,8,tt0041452
Hellfire,1949,257,6,tt0041453
Helter Skelter,1949,165,5,tt0041455
The History of Mr. Polly,1949,547,6,tt0041469
Holiday Affair,1949,4699,7,tt0041473
Home of the Brave,1949,625,7,tt0041481
The House Across the Street,1949,195,6,tt0041486
House of Strangers,1949,2979,7,tt0041487
The Woman on Pier 13,1949,985,6,tt0041495
I Was a Male War Bride,1949,7715,7,tt0041498
In the Good Old Summertime,1949,3442,7,tt0041507
The Inspector General,1949,3080,6,tt0041509
The Interrupted Journey,1949,458,6,tt0041511
It Happens Every Spring,1949,1536,6,tt0041514
It's a Great Feeling,1949,1501,6,tt0041515
Jigsaw,1949,727,5,tt0041523
John Loves Mary,1949,406,6,tt0041526
Johnny Allegro,1949,518,6,tt0041527
Johnny Stool Pigeon,1949,406,6,tt0041529
Jolson Sings Again,1949,589,6,tt0041530
The Judge Steps Out,1948,309,6,tt0041531
Kind Hearts and Coronets,1949,34807,8,tt0041546
A Kiss for Corliss,1949,371,6,tt0041549
A Kiss in the Dark,1949,416,6,tt0041550
Knock on Any Door,1949,3079,6,tt0041555
Ladies of the Chorus,1948,1001,6,tt0041571
The Lady Gambles,1949,611,6,tt0041572
The Lady Takes a Sailor,1949,342,5,tt0041573
Landfall,1949,129,6,tt0041576
Women of Dolwyn,1949,181,6,tt0041579
A Letter to Three Wives,1949,8598,7,tt0041587
The Life of Riley,1949,234,6,tt0041590
Little Women,1949,6753,7,tt0041594
Lost Boundaries,1949,429,7,tt0041600
Love Happy,1949,2600,5,tt0041604
Lust for Gold,1949,1180,6,tt0041610
Ma and Pa Kettle,1949,1203,6,tt0041613
Madame Bovary,1949,2393,7,tt0041615
Malaya,1949,1108,6,tt0041622
The Man from Colorado,1948,1542,6,tt0041625
The Man on the Eiffel Tower,1949,763,5,tt0041628
Manhandled,1949,642,6,tt0041631
Massacre River,1949,160,6,tt0041643
Mighty Joe Young,1949,4787,7,tt0041650
Miss Grant Takes Richmond,1949,695,6,tt0041652
Mother Is a Freshman,1949,363,6,tt0041659
Mr. Belvedere Goes to College,1949,691,6,tt0041662
Mr. Soft Touch,1949,677,6,tt0041663
Mrs. Mike,1949,108,6,tt0041664
My Dream Is Yours,1949,1237,6,tt0041671
My Foolish Heart,1949,888,6,tt0041672
My Friend Irma,1949,917,6,tt0041673
Neptune's Daughter,1949,1354,6,tt0041687
No Man of Her Own,1950,1816,7,tt0041694
Stray Dog,1949,15541,7,tt0041699
"Oh, You Beautiful Doll",1949,102,6,tt0041712
On the Town,1949,16210,7,tt0041716
Outpost in Morocco,1949,394,5,tt0041724
The Passionate Friends,1949,2231,7,tt0041735
Passport to Pimlico,1949,4077,7,tt0041737
The Perfect Woman,1949,141,6,tt0041744
Port of New York,1949,782,6,tt0041761
Prince of Foxes,1949,1534,7,tt0041767
The Reckless Moment,1949,4432,7,tt0041786
Red Canyon,1949,225,6,tt0041787
The Red Danube,1949,553,6,tt0041788
Red Light,1949,916,6,tt0041790
The Red Pony,1949,906,6,tt0041792
"Red, Hot and Blue",1949,231,6,tt0041795
Reign of Terror,1949,1526,7,tt0041796
Rendezvous in July,1949,354,7,tt0041800
Riders in the Sky,1949,120,6,tt0041807
Rim of the Canyon,1949,119,6,tt0041810
Rock Island Trail,1950,149,6,tt0041816
Rope of Sand,1949,1250,6,tt0041822
The Singing Princess,1949,206,6,tt0041823
Roseanna McCoy,1949,238,5,tt0041824
Roughshod,1949,504,6,tt0041827
A Run for Your Money,1949,525,6,tt0041831
Samson and Delilah,1949,7149,6,tt0041838
Sands of Iwo Jima,1949,9639,7,tt0041841
Scene of the Crime,1949,1100,6,tt0041847
The Secret Garden,1949,2689,7,tt0041855
The Set-Up,1949,7906,7,tt0041859
Wild Weed,1949,314,3,tt0041865
She Wore a Yellow Ribbon,1949,16114,7,tt0041866
The Quiet Duel,1949,3023,7,tt0041870
Slattery's Hurricane,1949,416,6,tt0041883
Slightly French,1949,270,6,tt0041885
Hour of Glory,1949,2274,7,tt0041886
So Dear to My Heart,1948,1313,6,tt0041890
Song of India,1949,155,6,tt0041898
Sorrowful Jones,1949,658,6,tt0041902
South of St. Louis,1949,417,6,tt0041907
Stampede,1949,137,6,tt0041917
State Department: File 649,1949,138,4,tt0041918
The Story of Molly X,1949,134,6,tt0041922
The Story of Seabiscuit,1949,734,6,tt0041923
Strange Bargain,1949,347,6,tt0041926
The Stratton Story,1949,2738,7,tt0041928
Streets of Laredo,1949,619,6,tt0041929
"Stromboli, terra di Dio",1950,6065,7,tt0041931
Sword in the Desert,1949,213,6,tt0041940
Take Me Out to the Ball Game,1949,3271,6,tt0041944
Take One False Step,1949,337,6,tt0041945
Task Force,1949,937,6,tt0041948
Tell It to the Judge,1949,365,6,tt0041949
Tension,1949,2608,7,tt0041954
That Forsyte Woman,1949,1175,6,tt0041955
That Midnight Kiss,1949,507,6,tt0041956
Thieves' Highway,1949,5337,7,tt0041958
The Third Man,1949,160280,8,tt0041959
Tokyo Joe,1949,1881,6,tt0041967
Too Late for Tears,1949,3890,7,tt0041968
Top o' the Morning,1949,223,6,tt0041969
The Torch,1950,150,5,tt0041971
Train of Events,1949,319,6,tt0041982
Trapped,1949,1045,6,tt0041983
The Gay Lady,1949,118,6,tt0041989
Tulsa,1949,1065,6,tt0041994
Twelve O'Clock High,1949,12252,7,tt0041996
Thirst,1949,2184,6,tt0041998
Under Capricorn,1949,6536,6,tt0042004
The Undercover Man,1949,929,6,tt0042006
Undertow,1949,453,6,tt0042007
Vote for Huggett,1949,165,6,tt0042028
The Walking Hills,1949,739,6,tt0042033
We Were Strangers,1949,1066,6,tt0042035
Whirlpool,1950,3746,6,tt0042039
White Heat,1949,30091,8,tt0042041
The Window,1949,3498,7,tt0042046
Without Honor,1949,298,6,tt0042049
Woman Hater,1948,154,6,tt0042051
Woman in Hiding,1950,687,6,tt0042052
A Woman's Secret,1949,1439,6,tt0042053
You're My Everything,1949,143,6,tt0042060
The Younger Brothers,1949,143,5,tt0042061
711 Ocean Drive,1950,1250,6,tt0042176
The Admiral Was a Lady,1950,293,5,tt0042182
All About Eve,1950,121733,8,tt0042192
The Glass Castle,1950,181,6,tt0042194
American Guerrilla in the Philippines,1950,993,6,tt0042195
Annie Get Your Gun,1950,4417,6,tt0042200
The Asphalt Jungle,1950,24258,7,tt0042208
At War with the Army,1950,2138,5,tt0042209
Backfire,1950,1152,6,tt0042219
The Baron of Arizona,1950,1954,7,tt0042229
Barricade,1950,183,6,tt0042230
Between Midnight and Dawn,1950,436,6,tt0042242
The Big Hangover,1950,412,5,tt0042247
The Big Lift,1950,1415,6,tt0042249
Captain Blackjack,1950,111,5,tt0042255
The Black Rose,1950,1856,6,tt0042256
The Blue Lamp,1950,1666,6,tt0042265
Borderline,1950,1166,6,tt0042274
Born to Be Bad,1950,2023,6,tt0042275
Born Yesterday,1950,10044,7,tt0042276
Branded,1950,774,6,tt0042279
The Breaking Point,1950,2934,7,tt0042281
Bright Leaf,1950,1150,6,tt0042285
Broken Arrow,1950,7793,7,tt0042286
Buccaneer's Girl,1950,481,6,tt0042287
Cage of Gold,1950,281,6,tt0042295
Caged,1950,3558,7,tt0042296
Cairo Road,1950,141,5,tt0042298
"Captain Carey, U.S.A.",1949,426,6,tt0042310
Captive Girl,1950,318,6,tt0042311
The Capture,1950,436,5,tt0042313
The Cariboo Trail,1950,614,6,tt0042315
Chain Lightning,1950,1036,6,tt0042324
Champagne for Caesar,1950,1005,7,tt0042325
Cheaper by the Dozen,1950,4653,7,tt0042327
The Clouded Yellow,1950,736,6,tt0042333
Colt .45,1950,829,6,tt0042338
Comanche Territory,1950,583,5,tt0042339
The Company She Keeps,1951,464,6,tt0042340
Convicted,1950,793,6,tt0042343
Copper Canyon,1950,586,6,tt0042344
Crisis,1950,1544,6,tt0042352
D.O.A.,1949,10916,7,tt0042369
Dakota Lil,1950,150,5,tt0042370
Dallas,1950,1214,6,tt0042372
The Damned Don't Cry,1950,2580,7,tt0042376
Dance Hall,1950,162,6,tt0042377
Dark City,1950,1992,6,tt0042379
The Daughter of Rosie O'Grady,1950,429,6,tt0042382
"Davy Crockett, Indian Scout",1950,243,5,tt0042383
Deported,1950,104,6,tt0042387
The Desert Hawk,1950,209,5,tt0042389
Destination Murder,1950,842,6,tt0042394
